1	1	c18n08.grace.hpc.yale.internal	2022-05-06 15:54:52	2022-05-06 15:54:55	3.23	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 1
3	1	c18n08.grace.hpc.yale.internal	2022-05-06 15:54:53	2022-05-06 15:54:56	2.99	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 3
2	1	c18n08.grace.hpc.yale.internal	2022-05-06 15:54:53	2022-05-06 15:54:56	3.03	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 2
4	1	c18n08.grace.hpc.yale.internal	2022-05-06 15:54:53	2022-05-06 15:54:56	2.98	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 4
0	1	c05n04.grace.hpc.yale.internal	2022-05-06 15:54:52	2022-05-06 15:55:02	9.83	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 0
9	1	c13n09.grace.hpc.yale.internal	2022-05-06 15:54:52	2022-05-06 15:55:02	9.78	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 9
5	1	c18n10.grace.hpc.yale.internal	2022-05-06 15:54:52	2022-05-06 15:55:02	9.92	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 5
6	1	c18n10.grace.hpc.yale.internal	2022-05-06 15:54:52	2022-05-06 15:55:02	9.92	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 6
7	1	c18n11.grace.hpc.yale.internal	2022-05-06 15:54:52	2022-05-06 15:55:02	9.88	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 7
8	1	c18n11.grace.hpc.yale.internal	2022-05-06 15:54:52	2022-05-06 15:55:02	9.89	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 0.0 100 8
