1	0	p09r09n02.grace.hpc.yale.internal	2022-04-29 10:26:39	2022-04-29 10:35:11	512.02	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 9.4,11.1,12.8,14.4,16.1 10 0
0	0	p09r09n02.grace.hpc.yale.internal	2022-04-29 10:26:39	2022-04-29 10:35:13	514.14	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 1.0,2.7,4.4,6.0,7.7 10 0
2	0	p09r09n09.grace.hpc.yale.internal	2022-04-29 10:26:39	2022-04-29 10:35:56	556.37	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 17.8,19.5,21.2,22.8,24.5 10 0
14	0	p09r09n18.grace.hpc.yale.internal	2022-04-29 10:27:30	2022-04-29 10:36:06	516.08	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 118.6,120.3,122.0,123.6,125.3 10 0
12	0	c14n11.grace.hpc.yale.internal	2022-04-29 10:27:03	2022-04-29 10:36:41	578.19	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 101.8,103.5,105.2,106.8,108.5 10 0
10	0	c15n05.grace.hpc.yale.internal	2022-04-29 10:26:52	2022-04-29 10:36:42	589.80	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 85.0,86.7,88.4,90.0,91.7 10 0
15	0	c15n10.grace.hpc.yale.internal	2022-04-29 10:27:36	2022-04-29 10:37:11	575.46	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 127.0,128.7,130.4,132.0,133.7 10 0
5	0	p09r13n25.grace.hpc.yale.internal	2022-04-29 10:26:40	2022-04-29 10:37:20	640.10	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 43.0,44.7,46.4,48.0,49.7 10 0
4	0	p09r13n03.grace.hpc.yale.internal	2022-04-29 10:26:40	2022-04-29 10:37:45	665.69	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 34.6,36.3,38.0,39.6,41.3 10 0
3	0	p09r13n03.grace.hpc.yale.internal	2022-04-29 10:26:40	2022-04-29 10:37:47	667.01	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 26.2,27.9,29.6,31.2,32.9 10 0
13	0	c18n03.grace.hpc.yale.internal	2022-04-29 10:27:16	2022-04-29 10:37:53	636.99	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 110.2,111.9,113.6,115.2,116.9 10 0
9	0	c25n07.grace.hpc.yale.internal	2022-04-29 10:26:43	2022-04-29 10:37:55	671.38	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 76.6,78.3,80.0,81.6,83.3 10 0
8	0	c25n07.grace.hpc.yale.internal	2022-04-29 10:26:43	2022-04-29 10:37:57	673.54	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 68.2,69.9,71.6,73.2,74.9 10 0
6	0	c25n07.grace.hpc.yale.internal	2022-04-29 10:26:43	2022-04-29 10:38:06	683.30	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 51.4,53.1,54.8,56.4,58.1 10 0
11	0	c34n05.grace.hpc.yale.internal	2022-04-29 10:26:57	2022-04-29 10:38:07	670.79	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 93.4,95.1,96.8,98.4,100.1 10 0
7	0	c25n07.grace.hpc.yale.internal	2022-04-29 10:26:43	2022-04-29 10:38:15	691.67	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 59.8,61.5,63.2,64.8,66.5 10 0
16	0	c18n03.grace.hpc.yale.internal	2022-04-29 10:28:00	2022-04-29 10:38:24	623.97	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 135.4,137.1,138.8,140.4,142.1 10 0
18	0	c17n09.grace.hpc.yale.internal	2022-04-29 10:28:59	2022-04-29 10:38:28	569.03	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 152.2,153.9,155.6,157.2,158.9 10 0
17	0	c13n10.grace.hpc.yale.internal	2022-04-29 10:28:56	2022-04-29 10:38:29	572.94	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 143.8,145.5,147.2,148.8,150.5 10 0
19	0	c16n09.grace.hpc.yale.internal	2022-04-29 10:29:17	2022-04-29 10:40:04	647.25	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py s_35 160.6,162.3,164.0,165.6,167.3 10 0
