14	0	p09r11n32.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:42:55	544.73	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1611.4,1634.4,1657.4,1680.4,1703.4 10 0
3	0	p08r07n10.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:42:57	547.41	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 346.1,369.1,392.1,415.1,438.1 10 0
17	0	p09r14n07.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:43:20	569.80	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1956.4,1979.4,2002.4,2025.4,2048.4 10 0
19	0	p09r14n07.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:43:22	571.74	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 2186.5,2209.5,2232.5,2255.5,2278.5 10 0
16	0	p09r14n07.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:43:22	571.87	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1841.4,1864.4,1887.4,1910.4,1933.4 10 0
18	0	p09r14n07.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:43:22	571.92	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 2071.5,2094.5,2117.5,2140.5,2163.5 10 0
15	0	p09r14n02.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:43:33	583.23	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1726.4,1749.4,1772.4,1795.4,1818.4 10 0
0	0	c05n11.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:43:40	590.47	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1.0,24.0,47.0,70.0,93.0 10 0
5	0	p08r07n12.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:44:35	645.34	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 576.1,599.1,622.1,645.1,668.1 10 0
4	0	p08r07n12.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:44:37	647.51	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 461.1,484.1,507.1,530.1,553.1 10 0
12	0	p09r11n25.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:44:51	661.66	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1381.3,1404.3,1427.3,1450.3,1473.3 10 0
8	0	p09r11n25.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:44:54	663.57	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 921.2,944.2,967.2,990.2,1013.2 10 0
10	0	p09r11n25.grace.hpc.yale.internal	2022-05-06 15:33:51	2022-05-06 15:44:57	666.31	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1151.3,1174.3,1197.3,1220.3,1243.3 10 0
11	0	p09r11n25.grace.hpc.yale.internal	2022-05-06 15:33:51	2022-05-06 15:44:57	666.75	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1266.3,1289.3,1312.3,1335.3,1358.3 10 0
9	0	p09r11n25.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:45:00	669.71	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1036.2,1059.2,1082.2,1105.2,1128.2 10 0
7	0	p09r11n25.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:45:04	674.38	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 806.2,829.2,852.2,875.2,898.2 10 0
13	0	p09r11n25.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:45:07	676.85	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 1496.3,1519.3,1542.3,1565.3,1588.3 10 0
6	0	p09r11n25.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:45:07	677.10	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 691.2,714.2,737.2,760.2,783.2 10 0
2	0	c24n05.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:45:08	678.23	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 231.1,254.1,277.1,300.1,323.1 10 0
1	0	c24n05.grace.hpc.yale.internal	2022-05-06 15:33:50	2022-05-06 15:45:10	679.87	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py y_90 116.0,139.0,162.0,185.0,208.0 10 0
