12	0	p08r07n06.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:38:46	412.96	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 493.6,501.9,510.1,518.3,526.5 10 0
14	0	p09r11n25.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:38:46	412.98	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 575.8,584.0,592.2,600.4,608.6 10 0
13	0	p08r07n10.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:38:47	413.53	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 534.7,542.9,551.1,559.3,567.5 10 0
19	0	p08r05n11.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:38:47	414.16	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 781.0,789.2,797.4,805.7,813.9 10 0
18	0	p08r05n11.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:38:48	415.08	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 740.0,748.2,756.4,764.6,772.8 10 0
17	0	p08r05n11.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:38:49	415.51	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 698.9,707.1,715.3,723.6,731.8 10 0
16	0	p08r05n06.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:38:50	416.51	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 657.9,666.1,674.3,682.5,690.7 10 0
15	0	p09r11n26.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:38:51	418.33	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 616.8,625.0,633.2,641.4,649.7 10 0
6	0	c24n09.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:34	521.09	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 247.3,255.5,263.7,272.0,280.2 10 0
9	0	c25n06.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:35	521.38	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 370.5,378.7,386.9,395.1,403.3 10 0
2	0	c28n04.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:35	521.47	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 83.1,91.3,99.5,107.7,116.0 10 0
11	0	c25n12.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:35	522.26	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 452.6,460.8,469.0,477.2,485.4 10 0
4	0	c23n05.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:36	522.41	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 165.2,173.4,181.6,189.8,198.1 10 0
10	0	c25n08.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:36	523.16	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 411.5,419.8,428.0,436.2,444.4 10 0
1	0	c26n12.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:38	524.64	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 42.1,50.3,58.5,66.7,74.9 10 0
5	0	c23n06.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:38	524.94	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 206.3,214.5,222.7,230.9,239.1 10 0
8	0	c25n01.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:38	525.04	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 329.4,337.6,345.9,354.1,362.3 10 0
0	0	c26n12.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:40:39	526.16	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 1.0,9.2,17.4,25.6,33.8 10 0
7	0	c24n11.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:41:19	565.46	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 288.4,296.6,304.8,313.0,321.2 10 0
3	0	c23n02.grace.hpc.yale.internal	2022-04-21 09:31:53	2022-04-21 09:43:08	674.85	module load miniconda; source activate; conda activate py37_dev; python calculate_pdfs.py ar_37 124.2,132.4,140.6,148.8,157.0 10 0
